race,category,bib,name,id,place,catPlace,sexPlace,sex,age,team,netTime
21KM,21KM - ATE 59 ANOS - MASCULINO,139,03926a7c20b5f61e9af8d09521cab8d9845b8a41,516d8187a61d3da468eaa20cce682592b77b2f8e,285,72,150,M,46,Grupo Tapajós,02:40:55.855
21KM,21KM - ATE 59 ANOS - MASCULINO,140,438bfae3bc55cd9f64f384ef6e4cbb5bea0f2e4c,778227298b5f32058b57f82c13ef43886eb5a1b8,170,11,84,M,34,TIME Assessoria Esportiva,01:50:38.475
21KM,21KM - ATE 59 ANOS - MASCULINO,141,cf26d62e235721cc9f1c347438ebed71ed05eb4f,9e9ba31b7052d18e12771a346c185ca317ccd33d,226,43,119,M,39,Mutumtri,02:15:57.542
21KM,21KM - ATE 59 ANOS - FEMININO,142,880e92479676477a7f887a460c83ae9823fe526b,73c324d32853718ad26e75f1a93fe6b2631b8afa,324,60,155,F,38,life sport,03:04:31.183
21KM,21KM - ATE 59 ANOS - FEMININO,143,4ee87d7ed5788e4470c973ad69a6486e989d4efc,85fb43190baf0a3bdac2838a6570c4cbcd02dd50,307,52,146,F,49,Superando Limites,02:52:14.327
21KM,21KM - ATE 59 ANOS - MASCULINO,144,8c7d638fb06d396f2dcfa9266a2b8d5f69a5c9df,2f1ff12661336a1101304132ab4f6259a51f68f2,195,27,102,M,50,Isak isequiel,02:00:14.284
21KM,21KM - ATE 59 ANOS - FEMININO,145,e4d1fb1a3aee60cf5cce302dd02367bba0222540,c663757746dbaabbc511b01c8d5343ee74425a45,322,59,154,F,36,,03:04:12.632
21KM,21KM - ATE 59 ANOS - FEMININO,146,a255089549f2712bcfa28bb8ba4eba5e4721d645,764efe4a375e2bc47bc580153a9d18c03d8f8546,337,69,164,F,48,FLEX,03:21:20.360
21KM,21KM - ATE 59 ANOS - MASCULINO,147,cb2b3c0a850773cd5237c156327949dc1e4e0774,adf368e0d9c5504a8bfc3abd30fc26e6dbcdd5a4,328,90,169,M,50,Chama runners,03:06:18.976
21KM,21KM - ATE 59 ANOS - FEMININO,148,668fc5a4e31a312a12746d693d0f8a69440ecc0f,b2d6ea3942acffe1cfa51fd7f0ffe58c13a87bc7,312,53,148,F,55,Santarém Runners,02:58:15.998
21KM,21KM - ATE 59 ANOS - MASCULINO,149,ea24d414a2bca1381f56b2b10aa3fcb6bed4e5d7,ea8b98f5b2728d7bf7236f0c411f2cae48268448,210,34,110,M,37,Equipe Águia,02:05:16.118
21KM,21KM - ATE 59 ANOS - FEMININO,150,d4a6d9103247a1a4ecdef8d48f679a39dccb8b9c,0ea3f7bcdbc11873055816eb65b90b93ae90a957,315,55,150,F,41,Superando Limites,02:59:56.186
21KM,21KM - ATE 59 ANOS - FEMININO,151,1d0ae89f9f8a02300d12dca97026438349537f19,b1497dedd64c15e3377ee6c2eee302f9d41450d4,266,33,127,F,54,BRB -Vida Ativa,02:33:40.833
21KM,21KM - ATE 59 ANOS - FEMININO,153,e21e19de24b26bae97afb05f86a5a8673dfe4730,1874445f3edf995fc63af4e779511b79a0ac412e,275,36,130,F,33,Academia Xingu praia club,02:35:41.775
21KM,21KM - ATE 59 ANOS - FEMININO,154,e211942555d49551edffa29960d168e3e12a566c,114e51ab173d9494edaa5aafddfc9a8cc9a62c08,166,5,84,F,23,Equipe Águia,01:49:27.070
21KM,21KM - ATE 59 ANOS - FEMININO,155,39a1a92b5c310730a8fd0260822f0774c63cae30,6035747a2dd2f65527b9b0575016206ae77e089d,279,38,132,F,30,Life assessoria esportiva,02:38:50.526
21KM,21KM - ATE 59 ANOS - FEMININO,157,ac054598196cde8a83c0a68e4bdac241bbdf4368,1a57b31cde28a5680f3aa492a5f28642c04c3e46,292,42,136,F,44,DINOSSAUROS CORREDORES,02:43:42.307
21KM,21KM - ATE 59 ANOS - FEMININO,158,eef51d485c8d97314708dcc21602a623b0cc587c,fbde7fdcfc346d51fc79d8b59a7830c34120462c,213,11,102,F,37,FÊNIX,02:07:29.452
21KM,21KM - ATE 59 ANOS - FEMININO,159,65af0e7bd578f7ab57c233fe460bacced297973b,42c47e029c1f96699737b9239f648cb5d9e27de8,252,25,118,F,38,Kaha Multisport,02:25:49.183
21KM,21KM - ATE 59 ANOS - MASCULINO,160,db763c9b4653c186f27197c3bc7dac9b5233e530,84bbeae61828c4371599cae69303a2061679481f,306,81,160,M,52,Self ID,02:52:12.085
21KM,21KM - ATE 59 ANOS - MASCULINO,161,4a952a2978529b45653d511cbdd14791f415707d,193b7d448e475e8356297e38bd25ccdf53d5d397,179,17,90,M,43,Superando Limites,01:54:59.725
21KM,21KM - ATE 59 ANOS - MASCULINO,162,6a1380f175be62d106bf30fcc73152d2101e9727,3957e2093ff15921ee532bf8fc286730144653b4,180,18,91,M,31,CRONO SANTARÉM,01:55:31.538
21KM,21KM - 60 ANOS E ACIMA - MASCULINO,163,5cd0e42828a14c7d2bc0220bea764da5065cd220,e000f1ec29b7af7d18d97a0d398dd24c9e262e8a,271,3,143,M,60,PÉ DURO,02:34:59.570
21KM,21KM - ATE 59 ANOS - MASCULINO,164,8fe7922cc33a5531b56979a403dfb39f83c88341,ca58982b2d35ce434997137fa8f4468970919fef,319,87,166,M,48,,03:02:41.343
21KM,21KM - ATE 59 ANOS - FEMININO,165,bd3ad544657b30e0a1a95132068b2ea0287015ca,07684684a87e4e292f24486cba067f2a3915ab9f,191,7,92,F,25,MANIA DE CORRER,01:58:55.793
21KM,21KM - ATE 59 ANOS - MASCULINO,166,081d12b09511042ed1dea96fad5d8be7d7f1c202,4c0082bae87ad7b0bf8cab5d8afb979fb97bcab9,217,38,114,M,33,Fenix,02:10:44.500
21KM,21KM - ATE 59 ANOS - MASCULINO,167,8e4a2b1626a8bf77d87a87b7b5d291114a72017d,c005b5252fcfee60309f2bf97a9fa1c409e7bdb8,313,85,164,M,45,Lila,02:58:21.972
21KM,21KM - ATE 59 ANOS - FEMININO,168,c835338d4218ab9677723dd43876c3e644d95b68,976b74c38147a565280aae2c108f123934f2decd,161,3,81,F,28,Assessoria Ademir Paulino,01:47:24.189
21KM,21KM - ATE 59 ANOS - FEMININO,169,dd585ff96556d43d437a6e04182c57509f62875a,8598fae14aef5e400b3c5ea5bcc831bcc083b7dc,159,2,80,F,31,Olympikus,01:46:07.463
21KM,21KM - ATE 59 ANOS - FEMININO,170,af85cfaf1ba02752d9ae54ac11572d78e5e5942c,78f572e19bb7827667200c7467e3cce509d84c2b,290,41,135,F,19,Alter,02:42:59.678
21KM,21KM - ATE 59 ANOS - FEMININO,171,99d6beae754a02479acd91b36c1e329ab51ae505,0602f137e946103e06f8bf0bbdaee32869c15f9c,296,44,138,F,42,,02:45:21.859
21KM,21KM - ATE 59 ANOS - MASCULINO,172,2eb4b08ae78526ca485c914e2804e4ae449556a0,d6af44437daf38326053f6876983f948fe911154,116,3,65,M,41,Ademir Paulino assessoria esportiva,01:32:04.736
21KM,21KM - ATE 59 ANOS - MASCULINO,173,b4916870c7d447aaa4b4b0bcb72d36765a4d8de2,8d49bb93651294d244bc1a3434aeea8ad3074400,208,32,108,M,33,Studio Kore,02:04:57.052
21KM,21KM - ATE 59 ANOS - MASCULINO,174,2449b373b104b30b3ba737850b755163cd745f7b,c531f671c9d0e0a0fd09893f2ed98b9f609d3704,181,19,92,M,33,Squad,01:55:37.850
21KM,21KM - ATE 59 ANOS - MASCULINO,175,b90598d34577ad3adc9e292c3befc0daeafc1b3a,36d3ab35ccc48d507d31d647173faaec0e9adafe,91,1,55,M,39,,01:24:52.422
21KM,21KM - ATE 59 ANOS - MASCULINO,176,d73f91a0225388f59578d7b97fb145b56b81b454,808bc68c2d2745fac16ec72135856e901bd9e7a4,177,15,88,M,22,OLYMPIKUS,01:54:17.494
21KM,21KM - ATE 59 ANOS - MASCULINO,178,a2cf9f8d82fdde5331579592debb62b191ea00a3,2c3b76c019c5fcf811b5a4ce84fc07b71b07296d,262,61,138,M,38,olympikus,02:31:37.635
21KM,21KM - ATE 59 ANOS - MASCULINO,179,77b39e1fc25d9bb8c579daf27f46ce79fd07cdcb,d4a51d48090501b199b9259d192e3649923aa79f,154,7,78,M,29,Olympikus,01:44:56.737
21KM,21KM - ATE 59 ANOS - MASCULINO,180,f8f5f9746680836ed293e79458d6a4a5182fee67,a35d119b057af8d517f6c8f9648206ca32c5a1a7,209,33,109,M,58,não tem,02:05:02.876
21KM,21KM - ATE 59 ANOS - MASCULINO,182,5fc972e2d95384d3c7ddfbd9b73829f7ec941185,cbb2b907b086986d9efef877b1064eac4a47a81e,234,47,124,M,43,EQUIPE OLYMPIKUS,02:18:05.465
21KM,21KM - ATE 59 ANOS - MASCULINO,183,7a510f13b485e4e76061fa2492ba138ff88b7797,7a386bf59c04153fe8afca1a1f9c72642a7ae623,247,54,131,M,47,Corrida no Ar,02:23:20.309
21KM,21KM - ATE 59 ANOS - MASCULINO,184,2c89b0aa1f7e65aa1d105d36a2e18f489919e6b3,c0ddbc67ad27b430676aeaf2baea3a9a816997ed,277,68,146,M,38,SQUAD,02:38:17.839
21KM,21KM - ATE 59 ANOS - MASCULINO,185,a4a8814ecb244daf1dccdd96d036a7db41866cba,da39a3ee5e6b4b0d3255bfef95601890afd80709,228,44,121,M,,,02:17:07.803
10KM,10KM - ATE 59 ANOS - MASCULINO,301,e4227fe4ff9e2faf3a4b57391db782df12845c1e,9d082800f8d81ad5ee79fcb2a6065486f40cab7b,107,17,59,M,54,BRB VIDA ATIVA,01:28:30.943
10KM,10KM - ATE 59 ANOS - FEMININO,302,2af765ee1ccd899365f511c58f0949c492985387,14828349f17e30348d993a04bfcc3a21c5dfb82a,10,3,3,F,46,Ademir Paulino,00:53:15.623
10KM,10KM - ATE 59 ANOS - FEMININO,303,ab81321230fb68ece1c8f42d848ee5ecab1652ec,ea1f1f2f3f58daeee04cfd710cb86d798cf02f0d,173,80,88,F,47,r,01:51:51.525
10KM,10KM - 60 ANOS E ACIMA - MASCULINO,304,3abdb5fec61777a7f527b25505fff404a3ff9421,a295ae4e95efcab8ec20102ec8a440f92c894730,60,2,42,M,59,Santarem Runners,01:19:01.251
10KM,10KM - ATE 59 ANOS - FEMININO,305,2d0d7f1a217af23f4d5b292b77502fcdbe890ba9,1eff18a3d403d240e27de3deab6894c6a3f8e1bf,140,67,68,F,40,LPN,01:37:53.677
10KM,10KM - ATE 59 ANOS - MASCULINO,306,15ebe167612fe0d062e68261307df3e18fd88d01,509ef747db823eb2ed9e4bf0df52cf2916dc7c39,90,14,54,M,41,PMR,01:24:40.217
10KM,10KM - ATE 59 ANOS - FEMININO,307,d26940e24a3c17e38aa5bcecad4ef577553c4242,b2db0e07b09c4e8eaf7dfb5af31b2a95b49d61ec,98,41,41,F,32,Sena,01:25:50.372
10KM,10KM - ATE 59 ANOS - FEMININO,308,89e16701bca85179c2bf5be76bf156e269a55698,51e2e544271ad0229224345e3541e995e772ca56,103,45,45,F,49,,01:27:09.129
10KM,10KM - ATE 59 ANOS - FEMININO,309,3391fbd2aed9f9b25a77bd6283e2670486f588ef,dc1c9605ec292bd2763310b8b419ac16b6de8f1f,167,77,85,F,43,AAFG,01:49:48.830
10KM,10KM - ATE 59 ANOS - FEMININO,310,3f4728bc6bf593433ffd44158200a31be193abcf,88c93efb5a8424c73a20bc4ff48f14565b247e1c,67,24,24,F,40,,01:20:30.051
10KM,10KM - ATE 59 ANOS - MASCULINO,311,31530cf60dbae51735828338cb230ea36883d5e3,6f89e7cea4194d1368ae96223b2db830f108c3c1,52,37,38,M,37,,01:16:31.858
10KM,10KM - ATE 59 ANOS - FEMININO,312,6eeb660917db6d2a77fbc7d47a15aab36a77cde9,da39a3ee5e6b4b0d3255bfef95601890afd80709,88,35,35,F,,Time Anderson Souza,01:24:15.513
10KM,10KM - ATE 59 ANOS - FEMININO,313,a0b5c560454b7177136b987b161c96ac5c3d4000,8cdefb0a938ec572fe5235da7b9579997d77f179,183,82,90,F,44,GRUPO TAPAJÓS,01:55:52.990
10KM,10KM - ATE 59 ANOS - FEMININO,314,dc2e86eba5a771d94ceb490d090c01d4a01f8a7f,23728d909a3bd72c2f80d38b905abb8656dac8b5,71,27,27,F,43,Movimente-se,01:20:53.409
10KM,10KM - ATE 59 ANOS - FEMININO,315,eb7094f3de08ecc5bd1ece4692898407b85c31f0,bd878b687c7405c7156fb30320e7742f46dc432c,148,72,73,F,33,,01:42:25.808
10KM,10KM - ATE 59 ANOS - FEMININO,316,9d4231898e03f4a07df219523e51bf0c3b843faf,22ddf4ae5c0e0cc3a8ac1f43cc2e994eaeaa6d71,100,43,43,F,36,Amigos Loucos Por Corrida,01:26:01.905
10KM,10KM - ATE 59 ANOS - FEMININO,317,9b442da7e1d33b299da36e5681eb58d9f6b4edd4,861fcacb9953ecc1a2e038a18c8ca0be266b5d1d,54,16,16,F,36,ADOTE UM CÃO,01:17:01.871
10KM,10KM - ATE 59 ANOS - MASCULINO,318,6e2cdb65d4fa4aa685c49574fa579d979f4cd4c2,3a998270107532f444b01dcce22b4812d58de966,16,13,13,M,41,,00:58:59.701
10KM,10KM - ATE 59 ANOS - FEMININO,319,b1bfb2e103d9b4150545d20108c5f28dac131f0f,bfe25e7d3422b61e63badbf638f65fb25a4095d3,40,9,9,F,47,Ademir Paulino,01:12:45.160
10KM,10KM - 60 ANOS E ACIMA - MASCULINO,320,052f6708e473ea735b047e9e3fd2ad9a5d128047,8f1c7d6bcbcd67d747ee396c97ef717c8d155dc0,129,4,69,M,64,,01:34:52.707
10KM,10KM - ATE 59 ANOS - MASCULINO,321,67a2a2cec00f173720db291fe28d47b9a4a480dd,1f79ed97404b65a403308da97d2fdf01fceb3678,7,6,6,M,43,ISAAC&IZEQUIEL,00:48:50.375
10KM,10KM - 60 ANOS E ACIMA - FEMININO,322,a0aea694c71f25c1b265c1dd597d2d5f62b63e80,b9f8e2204f8393b4720bb57ee658b0b60b4ff72b,230,4,108,F,62,Saúde & Movimento,02:17:38.830
10KM,10KM - ATE 59 ANOS - FEMININO,323,16fbb72146f70f808286d109cc73b478f001c8e9,3718fdc5841d3028ee94bfae3f83d0828489ae84,135,63,64,F,37,,01:35:19.334
10KM,10KM - ATE 59 ANOS - MASCULINO,324,d4dc876264e245b60bfbe7a16b5d9905fa4ec504,d60e64003c65431a4a124dc8e85b906e6cc502bb,22,18,18,M,30,Papaleguas,01:03:21.982
10KM,10KM - ATE 59 ANOS - MASCULINO,325,2b1d11d773191dc9c740cfa0376354d712956e17,4125958260c3b2f2c311e9add00e1d4a7fe7d63b,160,29,80,M,35,SEM EQUIPE,01:46:49.468
10KM,10KM - ATE 59 ANOS - FEMININO,326,d08d3e2d3790b7e39bead35ecfead843c0a4813f,58c17a90e8560cd7785fef419e5407b74efb4fb3,95,39,39,F,39,,01:25:28.261
10KM,10KM - ATE 59 ANOS - FEMININO,327,66dffbd63f1a4f463fcd5ce7417dc3fdccbeb3c3,8dd5aaec745ce41581fefa48e9e92f49898f7847,121,55,56,F,39,Papaleguas turbo,01:33:09.224
10KM,10KM - ATE 59 ANOS - MASCULINO,328,a58b03baba58356405c4484b0370c03948c479d1,c5b03c4a3ec58c6a1137ec774cf8a5a392416131,28,23,24,M,53,-,01:05:49.383
10KM,10KM - ATE 59 ANOS - FEMININO,329,a3431ff1d7a00a1bc6d3abf5a8ea6494214f964e,7cb376027ce085702e5bb332c88c4edab2f5ce30,92,37,37,F,33,,01:25:02.270
10KM,10KM - ATE 59 ANOS - FEMININO,330,c39b85e912e044630df5b07163399a8456161b72,4eda1de74057349006b9c17947ffdf304375c740,39,8,8,F,36,Vida longa,01:12:05.923
10KM,10KM - ATE 59 ANOS - MASCULINO,331,9827cec387e2c700000e2cb33cdcf097c2a5357d,b769fb66c305f80b56f428e1bf7b3c7a118fe706,76,7,47,M,42,Equipe Tapajós,01:22:13.275
21KM,21KM - ATE 59 ANOS - MASCULINO,332,b262c6f12d825a57e36e0d21a827342f66255cd4,e0a3d32a879f05ed33f46d6a575f99dffaa2afe0,261,60,137,M,47,Acoper,02:31:11.562
10KM,10KM - ATE 59 ANOS - FEMININO,333,c26513082ac1b6c09157e53b5ad33cd5bf36dfec,da39a3ee5e6b4b0d3255bfef95601890afd80709,63,20,20,F,,,01:19:15.836
10KM,10KM - ATE 59 ANOS - MASCULINO,334,7d79098e9701977cf5ca783a1222c5a1b1ea1481,0bb4cd777d9f0065acce6b2baa3b14d557bda40e,9,7,7,M,44,ISAAC&IZEQUIEL,00:50:30.732
10KM,10KM - ATE 59 ANOS - FEMININO,336,12275b038783f3ce8ff56dfe6fb2e2d495b08433,7da35d1437de89727cf17f4a0577045697191106,151,73,75,F,39,,01:43:43.407
10KM,10KM - ATE 59 ANOS - MASCULINO,337,3849df34879f92452be00ab2ea2c0b900bda760c,54197cecee3aa3a4f452d98c0776fbd1cb023bf8,20,16,16,M,38,Papaleguas turbo,01:02:49.908
10KM,10KM - ATE 59 ANOS - FEMININO,338,fc44b2e4614c52ab2b14b080e04da90d62e8cf9e,2f410ab83c8a36bdfd77bdd0df117bdd28ffa7b3,70,26,26,F,49,Pe Carioca,01:20:50.808
10KM,10KM - ATE 59 ANOS - FEMININO,339,97e68e48638b2fd100a1debcc5c30b607c254e19,77176ff1a1dfb214c898d819f2ad853c11e7ceba,74,29,29,F,43,Superando Limites,01:21:56.876
10KM,10KM - ATE 59 ANOS - MASCULINO,340,8fa7e5580eb397e2617b41a68b4fb4bde632b3ed,a39fcb6b918cef18a6ece0386f70f48660690b6e,59,2,41,M,35,SUPERANDO LIMITES,01:18:37.341
10KM,10KM - ATE 59 ANOS - MASCULINO,341,0e1b57423cdc6121a709a93e0b6b1cdc0bae3bfc,da91948471d376bdf1c649758db337bd65500068,86,12,52,M,44,Capitania Fluvial de Santarém,01:23:39.008
10KM,10KM - ATE 59 ANOS - FEMININO,342,1125a1fbfed4cc92347666aaa72f5f3eb6b96b77,3f7e898cb1edf321251918571993ba8968d1e8ae,153,74,76,F,34,FITRUN,01:44:04.896
10KM,10KM - 60 ANOS E ACIMA - MASCULINO,343,770e03b9e60af7602a33667b9be0a70b0c753f85,e8dc2dbf0d7cb2bb5fe78e405c8c96dbe48ea097,143,5,75,M,65,-,01:39:39.892
10KM,10KM - ATE 59 ANOS - MASCULINO,344,ada56331c93a28acaa4de66435451e37418fadb9,c44dcaf9a6742bff0712624b4bf24be04a191126,24,20,20,M,52,Running friends Altamira,01:04:19.394
10KM,10KM - ATE 59 ANOS - FEMININO,345,3ad278866fec8b8842c7618d5a8edce0f31637f4,04f7ec64050f899a84a6e0cec42b678dc53820f8,172,79,87,F,40,TF TEAM,01:51:32.289
10KM,10KM - ATE 59 ANOS - MASCULINO,346,c9bbb9f142e2a8f507c1596b75f722d5ae472a65,23016e82a28ce546631549a1656c481cf5110c47,87,13,53,M,37,Street Running Altamira,01:23:40.605
10KM,10KM - ATE 59 ANOS - FEMININO,347,31fcb88ff114b8675925e12e298345fdc3cce1d8,ea6dd2203d9174c4c46d2142c33c77edf2d493a5,122,56,57,F,43,Papaleguas Turbo,01:33:09.607
10KM,10KM - ATE 59 ANOS - MASCULINO,348,e33fbf4687b4c2eb085404503bc74e70fb96fc9c,ef5005f97c8e69574048df5c945a7667f1b0cd28,33,27,28,M,33,DANILO BALU,01:09:06.526
10KM,10KM - ATE 59 ANOS - FEMININO,350,ea9549a9a6f12cef2ef14999d38c6299693b7cbd,433718053441d7678995f6c362eec4acc3e30467,214,89,103,F,44,GENC,02:08:03.105
10KM,10KM - ATE 59 ANOS - FEMININO,352,72d91f28607a45006759893c9869c622e2f2e475,282b9678d39ef328828a0ed0502c03037bfe28f7,125,58,59,F,30,SUPERANDO LIMITES,01:34:24.410
10KM,10KM - ATE 59 ANOS - FEMININO,354,e3c33816e009dee4154581086814dd0732f180d6,b6ff07e7034f994300032b505bc5243d8e7ce7e4,137,64,65,F,45,TF TEAM,01:36:22.155
10KM,10KM - ATE 59 ANOS - FEMININO,355,eab2fce742fb61ba999785340dbeff161b4f8cd3,2da773e45cf63463a2d2754c2829829bbee42127,133,62,63,F,33,Avulso,01:35:13.401
10KM,10KM - ATE 59 ANOS - FEMININO,356,4a43349009d1c17a70a371dfb704c51f1062923e,12d79b57415f6cb0db8525e078babf1893171e04,156,75,78,F,39,Igapó,01:45:41.328
10KM,10KM - ATE 59 ANOS - FEMININO,357,eba1e72246ff27a281597f460a3830c5878d72af,8cc5f824caf60729f9fcf6e3de4f25e45f35679b,66,23,23,F,41,-,01:20:05.871
10KM,10KM - ATE 59 ANOS - FEMININO,358,f3c8eb0ccf7e3b964bb819b3ef206bbfbdf22dfc,da39a3ee5e6b4b0d3255bfef95601890afd80709,118,52,53,F,,,01:33:04.523
10KM,10KM - ATE 59 ANOS - FEMININO,359,b34af849f3353680f13c47a3e3058815b8ac901f,3443aa244a8d013bc6a6ae4102d5323da969b209,99,42,42,F,39,,01:25:54.693
10KM,10KM - 60 ANOS E ACIMA - MASCULINO,360,8dbde6523d97581788d7aefa59482907a7b174df,422467b640439d8b0936d23029c22648d96fc749,25,1,21,M,59,fit run,01:04:23.945
10KM,10KM - ATE 59 ANOS - MASCULINO,361,94a7fad8741da0f481d377157b916164fbd38802,de68290f0ad9afdaac9f425e5694853936633115,4,4,4,M,44,Superando Limites,00:45:09.232
